user_id	is_5g_user	is_5g_product	is_5g_up_dg	prime_equity_5g	prime_equity_5g_contract
8120050570491535	0	0	0	0	0
3617080696806031	0	0	0	0	0
3020071770415843	0	0	0	0	0
9018081081967912	0	0	0	0	0
1818031358109198	0	0	0	0	0
1719072967274501	0	0	0	0	0
1918033170756987	0	0	0	0	0
1817060544903456	1	0	1	0	0
7420082270210456	0	0	0	0	0
8318050412229014	0	0	0	0	0
8420051270509579	0	0	0	0	0
8720090362887479	0	0	0	0	0
7420072670102954	0	0	0	0	0
9718020463458889	0	0	0	0	0
7118042060111665	0	0	0	0	0
7119032737271671	0	0	0	0	0
1720021656391462	0	0	0	0	0
5118031054482983	0	0	0	0	0
5119060667914121	0	0	0	0	0
7615121710972148	0	0	0	0	0
3418012931108903	0	0	0	1	0
1718051998073549	0	0	0	0	0
9119081551825713	0	0	0	0	0
5119032564174356	0	0	0	0	0
3418072435708418	0	0	0	0	0
8520082963460785	0	0	0	0	0
5119071259162257	0	0	0	0	0
7617073058171385	1	0	1	0	1
7118091369262937	0	0	0	0	0
3818032468416574	0	0	0	0	0
3418010963012384	0	0	0	0	0
7118050260701516	0	0	0	0	0
9115101845401912	0	0	0	0	0
5117112728388596	0	0	0	0	0
1717120191224441	0	0	0	0	0
5120041667280107	0	0	0	0	0
5119091356132752	0	0	0	0	0
5119042269688175	0	0	0	0	0
8419120470004282	0	0	0	1	0
9720040665063527	0	0	0	0	0
5017072196678897	0	0	0	0	0
7618050747754323	0	0	0	0	0
3018072679790970	0	0	0	0	0
9717112858117252	0	0	0	0	0
7918101782534617	0	0	0	0	0
3620062270966042	0	0	0	0	0
3617060290216425	0	0	0	0	0
1020082270554912	0	0	0	0	0
1717071248966003	0	0	0	0	0
5118062633980530	0	0	0	0	0
3820031957448349	0	0	0	0	0
5118101636891499	0	0	0	0	0
3815052936582750	0	0	0	0	0
1919033038186664	0	0	0	0	0
3418070876222672	0	0	0	0	0
7119032495148550	0	0	0	0	0
7619072366267084	0	0	0	0	0
8415091042789777	0	0	0	0	0
3819061968852966	0	0	0	0	0
8620030556406465	0	0	0	0	0
3419013146666597	0	0	0	0	0
5114073025177733	0	0	0	0	0
7520070170402664	0	0	0	0	0
8318020455620831	1	0	1	0	1
8419021335640955	0	0	0	0	0
7115101746050434	0	0	0	0	0
8320012160606464	0	0	0	0	0
7118012354886086	0	0	0	0	0
5120090655287012	0	0	0	0	0
1818120180667907	0	0	0	0	0
8420042070438022	0	0	0	0	0
1718101055301321	0	0	0	0	0
5118072834939168	0	0	0	0	0
7519072850104748	0	0	0	0	0
7518030645088644	0	0	0	0	0
7417110499797051	0	0	0	0	0
5120070657239214	0	0	0	0	0
1820060970836381	0	0	0	0	0
1120053153820524	0	0	0	0	0
8316111275505391	0	0	0	0	0
7119112153739230	0	0	0	0	0
9718051871910195	0	0	0	0	0
8719013005159411	0	0	0	0	0
5120070957426799	0	0	0	0	0
1919082052234299	0	0	0	0	0
3618051070985090	0	0	0	0	0
3018072079298167	0	0	0	0	0
1116013177232477	0	0	0	0	0
1919050940305843	0	0	0	0	0
1917040186829214	0	0	0	0	0
7117022839690090	0	0	0	0	0
7416043014865779	0	0	0	0	0
9718110384552147	0	0	0	0	0
8118111488148524	0	0	0	0	0
3619031297849800	0	0	0	0	0
5118071434490020	0	0	0	0	0
9117072191002298	0	0	0	0	0
8120021870223630	0	0	0	0	0
3819032156467004	0	0	0	0	0
7515071236983988	0	1	0	0	0
9717091550570162	0	0	0	0	0
3620070868922243	0	0	0	0	0
1019022079767867	0	0	0	0	0
3416051014558252	0	0	0	0	0
7615111805895183	0	0	0	0	0
7517122353809745	1	0	1	0	0
5119080465846414	0	0	0	0	0
8420051170506140	0	0	0	0	0
7618072896574568	0	0	0	0	0
7520030365511932	0	0	0	0	0
3619031798216851	0	0	0	0	0
7420082570222515	0	0	0	0	0
3620082356307781	0	0	0	0	0
8720052757964883	0	0	0	0	0
8720021757270318	0	0	0	1	0
5120070156971941	0	0	0	0	0
7619042789951713	0	0	0	0	0
3115021368653184	0	1	0	0	0
3614061124393085	0	0	0	0	0
7120071770594662	0	0	0	0	0
9019123070069202	0	0	0	0	0
3417110357965494	0	0	0	0	0
7120080470649996	0	0	0	0	0
8318052661804931	0	0	0	0	0
3417090528797260	0	0	0	0	0
5119090154552528	0	0	0	0	0
5117112091858999	0	0	0	0	0
9119010311120691	0	0	0	0	0
1118102788599264	0	0	0	0	0
8518022180057532	0	0	0	0	0
3619030706620803	0	0	0	0	0
7118030857835253	0	0	0	0	0
3417011986029600	0	0	0	0	0
3118040168096166	0	0	0	0	0
9117022280064524	0	0	0	0	0
8517042596947581	0	0	0	1	0
9719050253801363	0	0	0	0	0
1718103057296580	0	0	0	0	0
5119081667358949	0	0	0	0	0
8416123080983777	0	0	0	0	0
8118080972013562	0	0	0	0	0
3419092169825422	0	0	0	0	0
5117112528329829	0	0	0	0	0
7519010182418933	0	0	0	0	0
7119082156142931	0	0	0	0	0
8714122828298777	0	0	0	0	0
9018050572957839	0	0	0	0	0
8418032670377345	0	0	0	0	0
1119092369987230	0	0	0	0	0
8318112779899502	0	0	0	0	0
1719062357572194	0	0	0	0	0
3620072250987584	0	0	0	1	0
1920020170185949	0	0	0	0	0
8418062522832514	0	0	0	0	0
7418110873637512	0	0	0	0	0
3419082062319344	0	0	0	0	0
1118112691903982	0	0	0	0	0
1716110535149892	0	0	0	0	0
1820072371004164	0	0	0	0	0
1720032058416068	0	0	0	0	0
5918122898075011	0	0	0	0	0
3420030256221477	0	0	0	0	0
1018050986579364	0	0	0	0	0
1817102798019153	0	0	0	0	0
1818021856600973	0	0	0	0	0
5119062453535408	0	0	0	0	0
5120050669453458	0	0	0	1	0
9118111574220017	0	0	0	0	0
1919042456597231	0	0	0	1	0
3018112092428330	0	0	0	0	0
3618081078378835	0	0	0	0	0
3820030970123367	0	0	0	0	0
1119022854377081	0	0	0	0	0
8717051588634437	0	0	0	0	0
5919052443484056	0	0	0	0	0
1020031170206152	0	0	0	0	0
7119041038471959	0	0	0	1	0
5118080671604545	0	0	0	0	0
1017062653686905	0	0	0	0	0
1117122862256068	0	0	0	0	0
5119092559943298	0	0	0	0	0
7119060860727570	0	0	0	0	0
8618032768612849	0	0	0	0	0
9119012786537801	0	0	0	0	0
5918021752058322	0	0	0	0	0
3119021795437202	0	0	0	0	0
1918021967762209	1	0	1	0	0
3018060121720857	1	0	1	0	0
5118071468251661	0	0	0	1	0
7118051661385289	0	0	0	1	0
3620080271170346	0	0	0	0	0
1119021551988528	0	0	0	0	0
3118100382504848	0	0	0	0	0
3816103180673268	0	0	0	0	0
5120032563933957	0	0	0	0	0
1918041871839145	0	0	0	0	0
9720052958478241	0	0	0	0	0
9118122079622637	0	0	0	0	0
9716112276800837	0	0	0	0	0
5119081066605813	0	0	0	0	0
7419101461801989	0	0	0	0	0
5120071859450284	0	0	0	1	0
5120091056918019	0	0	0	0	0
5118062866545238	0	0	0	0	0
3018111591983830	0	0	0	0	0
5920041870286336	0	0	0	0	0
5120070757306904	0	0	0	0	0
8518111515230464	0	0	0	0	0
5118021251806009	0	0	0	0	0
3619122770126409	0	0	0	0	0
7620032557969144	0	0	0	0	0
3620050551630613	0	0	0	0	0
7419061562912649	0	0	0	0	0
3418033068811930	0	0	0	1	0
9118051962006531	0	0	0	0	0
1817100296122485	0	0	0	0	0
3818082781723308	0	0	0	0	0
5120061254175746	0	0	0	0	0
3119030397036197	0	0	0	0	0
8116112687944966	0	0	0	0	0
3819062169094697	0	0	0	0	0
1818041159729238	0	0	0	0	0
7518062549406016	0	0	0	0	0
7517082894513903	1	0	1	0	0
1117022787828210	0	0	0	0	0
5119092562404322	0	0	0	0	0
5117110890278407	0	0	0	0	0
5118071968915281	0	0	0	0	0
5017112860424086	0	0	0	0	0
9718110584683250	0	0	0	0	0
8718051571551393	0	0	0	0	0
3120032663100105	0	0	0	0	0
3618041869319464	0	0	0	0	0
3418100986259348	0	0	0	0	0
1120022956158537	0	0	0	1	0
1717021479466436	0	0	0	0	0
7420022564951409	0	0	0	0	0
5115111747788398	0	0	0	0	0
7118012354915918	0	0	0	1	0
8120082268750338	0	0	0	0	0
1718052298177910	0	0	0	0	0
5118030954259101	0	0	0	0	0
7419010482847155	0	0	0	0	0
3017082050091740	0	0	0	0	0
3417043092244656	0	0	0	0	0
7619030481285271	0	0	0	0	0
1720060470222927	0	0	0	0	0
7119040698888406	0	0	0	0	0
9720071069022201	0	0	0	0	0
3118042169551281	0	0	0	0	0
5119122551546097	0	0	0	0	0
3619022496039120	0	0	0	0	0
1818022156913518	0	0	0	1	0
9718012062100242	0	0	0	0	0
8420071570698350	1	0	1	0	0
8620041563980259	0	0	0	0	0
7618101458701172	0	0	0	0	0
5118051861244823	0	0	0	0	0
5118101636887706	0	0	0	0	0
7120071470585158	0	0	0	0	0
1720042163770750	0	0	0	0	0
9117053086813123	0	0	0	0	0
7018070250781378	0	0	0	0	0
1817120951827208	0	0	0	0	0
7118112980501607	0	0	0	0	0
8420010170075338	1	0	1	0	0
3419050163653234	0	0	0	0	0
8620042365772511	0	0	0	0	0
8719040750358222	0	0	0	0	0
3420032760975017	0	0	0	0	0
1816122735522634	0	0	0	0	0
7519012886730881	0	0	0	0	0
1920072970523204	0	0	0	0	0
1117122161774340	0	0	0	0	0
7618021579411726	0	0	0	0	0
5118030530721745	0	0	0	0	0
3019061563379312	0	0	0	0	0
5118042632222182	0	0	0	0	0
3618111285131299	0	0	0	0	0
5118031655181151	0	0	0	0	0
3420030756534030	0	0	0	0	0
7119072151038617	0	0	0	0	0
9018101989237024	0	0	0	0	0
3419101151342429	0	0	0	0	0
7618081999524063	0	0	0	0	0
5120080663783554	0	0	0	1	0
8419021099965803	0	0	0	0	0
9117082994528716	0	0	0	0	0
9717091750760705	0	0	0	0	0
7620053167728021	0	0	0	0	0
7420050460446731	0	0	0	0	0
5120071457796076	0	0	0	0	0
8118042558927270	0	0	0	0	0
5020040470069034	0	0	0	0	0
1017070755023175	0	0	0	0	0
9118022257867591	0	0	0	0	0
3020042670277626	0	0	0	0	0
7018070750953717	0	0	0	0	0
3419031956215908	0	0	0	0	0
7119092162683457	0	0	0	0	0
1818051361234302	0	0	0	0	0
5119060467689143	0	0	0	0	0
8720042468527628	0	0	0	0	0
8715082938271993	0	0	0	0	0
8520060468276592	0	0	0	1	0
8720081864143453	0	0	0	0	0
8119121950351407	0	0	0	0	0
7520082251121208	0	0	0	0	0
5118112389476267	0	0	0	0	0
3420062960753811	0	0	0	0	0
3417120760920156	0	0	0	0	0
1118091883912484	0	0	0	0	0
7118092269802767	0	0	0	0	0
3620042570671653	0	0	0	0	0
1720031258043935	0	0	0	0	0
8919011784995856	0	0	0	0	0
1019121368261379	0	0	0	0	0
8317082392748027	0	0	0	0	0
8320032870194972	0	0	0	0	0
1117041691304735	0	0	0	0	0
5119031659581698	0	0	0	0	0
5118081673121634	1	0	1	0	0
3018082183013240	0	0	0	0	0
5119072362659971	0	0	0	0	0
5118040131537715	0	0	0	0	0
8317031681688411	0	0	0	0	0
9720071669354488	0	0	0	0	0
5119011751878013	0	0	0	0	0
1119031155421112	0	0	0	0	0
3117052489405179	0	0	0	1	0
8920063054893860	0	0	0	0	0
7118032208917692	0	0	0	0	0
8420042870466035	0	0	0	0	0
8719072269842261	0	0	0	0	0
1119012746437806	0	0	0	0	0
5120081766898094	0	0	0	0	0
1919043059121716	0	0	0	0	0
8520013170198612	0	0	0	0	0
7119013133164304	1	0	0	0	0
8520071870856388	0	0	0	0	0
5118021051626128	0	0	0	0	0
8419010797452343	0	0	0	0	0
5116110283651167	0	0	0	0	0
8520022370269485	0	0	0	1	0
7120012160605501	0	0	0	0	0
1915110800429355	0	0	0	0	0
5118061664605000	0	0	0	0	0
7618042685373626	0	0	0	0	0
7420031266146203	0	0	0	0	0
1720082070623628	0	0	0	0	0
8418060574979649	0	0	0	0	0
3117081232391280	0	0	0	0	0
3618040568478167	0	0	0	0	0
1019021979675012	0	0	0	0	0
3417122762170698	0	0	0	1	0
1717111605203221	0	0	0	0	0
9118032359345342	0	0	0	0	0
7619122469264684	0	0	0	0	0
1719042271093662	0	0	0	1	0
3619081755323472	0	0	0	0	0
7120070270548593	0	0	0	0	0
9118082802454560	0	0	0	0	0
8720030559440293	0	0	0	0	0
9118092570426003	0	0	0	0	0
1717031480564326	0	0	0	0	0
5118020951420666	0	0	0	0	0
7620011250879235	0	0	0	0	0
8418111229898406	0	0	0	0	0
1016061233919997	0	0	0	0	0
7620070652703044	0	0	0	0	0
1118012564192459	0	0	0	0	0
3017103057181624	0	0	0	0	0
3119081755354599	0	0	0	0	0
7616081741499539	0	0	0	0	0
5118021330287972	0	0	0	0	0
9018092386299510	0	0	0	0	0
3117082732739845	0	0	0	0	0
5120012054824219	0	0	0	1	0
1815052832707395	0	0	0	0	0
9717021781176416	0	0	0	0	0
5118070534247895	0	0	0	0	0
7420032651336598	0	0	0	0	0
3818080378873762	0	0	0	0	0
7120043067047789	0	0	0	0	0
7118071464625703	0	0	0	0	0
1715101047608551	0	0	0	0	0
5118012950179971	0	0	0	0	0
2017031583213410	0	0	0	0	0
7617101466850467	0	0	0	0	0
1118050871546548	0	0	0	0	0
3420090662925434	0	0	0	0	0
7118030657703066	0	0	0	0	0
7618041584611817	0	0	0	0	0
7417111750896502	0	0	0	0	0
5117101387082228	0	0	0	0	0
7420073170124948	0	0	0	0	0
5118051532789389	0	0	0	0	0
3419051064351611	0	0	0	0	0
5120040665686205	0	0	0	0	0
8920061537190448	0	0	0	0	0
5118062665773814	0	0	0	0	0
3619053058240110	0	0	0	0	0
1116030110486521	0	1	0	0	0
7419110669731185	0	0	0	0	0
8116112287337736	1	0	1	0	0
1818021956694289	0	0	0	0	0
1019021979690063	2	1	1	1	0
3120072960251389	0	0	0	0	0
3820070970339711	0	0	0	0	0
8118090176947321	0	0	0	0	0
3120032462295532	0	0	0	0	0
7120031462176422	0	0	0	0	0
5120022359346432	0	0	0	0	0
5120042203100894	0	0	0	0	0
1018080497474922	0	0	0	0	0
8120070557174929	0	0	0	0	0
5118121038250421	0	0	0	0	0
7618120370634557	0	0	0	0	0
7117062888280177	0	0	0	0	0
8318091869573633	0	0	0	0	0
5119070256686813	0	0	0	0	0
9017121462092236	0	0	0	0	0
5119010298943419	0	0	0	0	0
3819011645798098	0	0	0	0	0
3616072817215342	0	0	0	1	0
8619082967362915	0	0	0	0	0
3817012286177009	0	0	0	0	0
7620071653777120	0	0	0	0	0
3418071576901917	0	0	0	0	0
7619062159067104	1	0	1	0	0
8520080970927874	0	0	0	0	0
5118040357044831	0	0	0	0	0
7417082694321931	0	0	0	0	0
8619112364666910	0	0	0	0	0
5118052833200048	0	0	0	0	0
1819092262719821	0	0	0	0	0
7620062551772311	0	0	0	0	0
5120072963074774	0	0	0	0	0
1720011755801632	0	0	0	0	0
3119020294821278	0	0	0	0	0
5120070156917924	0	0	0	0	0
9018122095786699	0	0	0	0	0
9118052162085195	0	0	0	0	0
8420040770391996	0	0	0	0	0
5119082653478810	0	1	0	0	0
8618122194810173	0	0	0	0	0
8118072970502135	0	0	0	0	0
1720051770116320	0	0	0	0	0
1818060962528673	0	0	0	0	0
1818052661796328	0	0	0	0	0
8518121571908492	0	0	0	1	0
7417101340282055	0	0	0	0	0
8719102363958744	0	0	0	0	0
7418020856899526	0	0	0	0	0
5920022570168400	0	0	0	0	0
7618012777109713	0	0	0	1	0
8519070862807319	0	0	0	0	0
1719010964999210	0	0	0	0	0
3418051572123041	0	0	0	0	0
8316122077611895	0	0	0	0	0
5119100563632927	0	0	0	0	0
7419102829526977	0	0	0	0	0
3416112482737745	0	0	0	0	0
1918030168540769	0	0	0	0	0
5119031058773524	0	0	0	0	0
5116102983073078	1	0	1	0	1
3419020251376055	0	0	0	0	0
8620041363818365	0	0	0	0	0
7617090262307156	0	0	0	0	0
8118112389548044	0	0	0	0	0
3620011555781949	0	0	0	0	0
7420052363068317	0	0	0	0	0
1815060633262475	0	0	0	0	0
1716110935363668	0	0	0	0	0
1118110189046372	0	0	0	0	0
5019103067120677	0	0	0	0	0
5117110890307920	0	0	0	0	0
3118090380490903	0	0	0	0	0
8419030551934573	0	0	0	0	0
8820082361821246	0	0	0	0	0
8418112893525774	0	0	0	0	0
3018051273383903	0	0	0	0	0
7119110152230625	0	0	0	0	0
7119091862547343	0	0	0	0	0
9120022770218484	0	0	0	0	0
5120051951181910	0	0	0	0	0
7418090268833295	0	0	0	0	0
5917102488226729	0	0	0	0	0
9717081097115958	0	0	0	1	0
9020042070263946	0	0	0	0	0
5120050469354694	0	0	0	0	0
3118121587473046	0	0	0	0	0
8520051570647660	0	0	0	0	0
1720081070576122	0	0	0	0	0
5017122663321405	0	0	0	0	0
5118022452900583	0	0	0	0	0
3019041255919947	0	0	0	0	0
5119050274108861	0	0	0	0	0
5119081667338786	0	0	0	0	0
3420022755933962	0	0	0	0	0
3620081971241765	0	0	0	0	0
9119011584611971	0	0	0	0	0
3017070394901317	0	0	0	0	0
8318071964900649	0	0	0	0	0
8420051870532073	0	0	0	0	0
3420012553879878	0	0	0	0	0
1718050297439704	0	0	0	0	0
5118033056656649	0	0	0	1	0
7117012637993290	0	0	0	0	0
1118012664233880	0	0	0	0	0
8620041663989169	0	0	0	0	0
3418051672156807	0	0	0	0	0
1919122854198676	0	0	0	0	0
7118052361670824	0	0	0	0	0
3618081578871022	0	0	0	0	0
1818060462232027	0	0	0	0	0
7418080566427316	0	0	0	0	0
1718071551322174	0	0	0	0	0
7115081969454445	0	0	0	0	0
5118022052439182	0	0	0	0	0
9719071464253072	0	0	0	0	0
3117033084632687	0	0	0	0	0
8420071070685783	1	0	1	0	0
3120062966688627	0	0	0	0	0
1719100355573490	0	0	0	0	0
1919060641758985	0	0	0	0	0
7618030741973007	0	0	0	0	0
1017070454673900	1	0	1	0	0
9719051754726410	0	0	0	0	0
9120090770812837	0	0	0	0	0
3420050969238562	0	0	0	0	0
8318060862437221	0	0	0	0	0
5118120693869346	0	0	0	0	0
8520061268804822	0	0	0	0	0
5120011754493699	0	0	0	0	0
8519012577162057	0	0	0	0	0
5016061128132753	0	0	0	0	0
8418061475728908	0	0	0	0	0
5118101382132543	0	0	0	0	0
5118031254667001	0	0	0	0	0
1018072195290933	0	0	0	0	0
1117021487129496	0	0	0	0	0
5118042532221557	0	0	0	0	0
5120083154565661	0	0	0	0	0
3619062661786870	0	0	0	0	0
7519080450820677	0	0	0	0	0
7119081955985544	0	0	0	0	0
3117052789650354	0	0	0	0	0
1117031288615837	1	0	1	0	0
1719051853359627	0	0	0	0	0
7518022057677174	0	0	0	1	0
7118052361670098	0	0	0	0	0
8820031370096619	0	0	0	0	0
8319040337985828	0	0	0	0	0
7115030629193423	0	0	0	0	0
3618122702694924	0	0	0	0	0
1818080566079741	0	0	0	0	0
3117041886313684	0	0	0	1	0
9016032219133779	0	0	0	0	0
3819050363852746	0	0	0	0	0
8118033056606942	0	0	0	0	0
5118032656183219	0	0	0	0	0
3119102363966042	0	0	0	0	0
8719071512089622	1	0	1	0	0
1719080267503370	1	0	1	0	0
3120030359372893	0	0	0	0	0
8619111760373672	0	0	0	0	0
9718040668516140	0	0	0	0	0
7019092255049978	0	0	0	0	0
5120082369380543	0	0	0	0	0
7120011860405660	0	0	0	0	0
8920072159665674	0	0	0	0	0
7518032459423299	0	0	0	0	0
3418082481390495	0	0	0	0	0
9118050747620844	0	0	0	0	0
1017060651562352	0	0	0	0	0
5119040267349075	0	0	0	0	0
9719122454484347	0	0	0	0	0
8520090771020953	0	0	0	0	0
3016111277762546	0	0	0	0	0
8719110666002181	0	0	0	0	0
9116112875738478	0	0	0	0	0
3117020780609389	0	0	0	0	0
3419081962301297	0	0	0	0	0
3020081170463337	0	0	0	0	0
7118042060134773	0	0	0	0	0
7119050452800267	0	0	0	0	0
3420011909991916	0	0	0	1	0
1017100566013551	0	0	0	0	0
7618062992495619	0	0	0	0	0
5117072874953579	0	0	0	0	0
9119032091851167	0	0	0	0	0
2020052154901630	0	0	0	0	0
8420071470695094	0	0	0	0	0
7118011054024108	0	0	0	0	0
1019071364331453	0	0	0	0	0
5117062667922811	0	0	0	1	0
8419012298610388	0	0	0	0	0
5117100586306539	0	0	0	0	0
3419042361432124	0	0	0	1	0
1020052265847753	0	0	0	0	0
3618012963083771	0	0	0	0	0
8619040360027259	0	0	0	0	0
5119102554388422	0	0	0	0	0
9718103184313544	0	0	0	0	0
9115123003280325	0	0	0	0	0
5118111288000431	0	0	0	0	0
3118091681318039	0	0	0	0	0
9719110265830282	0	0	0	0	0
7620012552064484	0	0	0	0	0
9719112067006038	0	0	0	0	0
7117071189185564	0	0	0	0	0
3419081461847685	0	0	0	0	0
8719080754472534	0	0	0	0	0
5120070256988916	0	0	0	0	0
5918010896920045	0	0	0	0	0
7620022653857466	0	0	0	0	0
7618090151905277	0	0	0	0	0
7618080597645709	0	0	0	0	0
7418083168652519	0	0	0	0	0
9119050498338502	0	0	0	0	0
1819081755898625	0	0	0	0	0
5119050975046264	0	0	0	0	0
1020062670445904	0	0	0	0	0
9717021981288358	0	0	0	0	0
5118053063041818	0	0	0	0	0
1020040459259445	0	0	0	0	0
8418011464667717	0	0	0	0	0
3020081070461746	0	0	0	0	0
1116120583632814	0	0	0	0	0
8417110958243402	0	0	0	1	0
7617101867319378	0	0	0	0	0
3619050553976014	0	0	0	0	0
3420040563157982	0	0	0	0	0
5117121094020915	0	0	0	0	0
1718020293522885	0	0	0	0	0
3020030270160798	0	0	0	0	0
7118111076065846	0	0	0	0	0
9118081366969923	0	0	0	0	0
9718060873470384	0	0	0	0	0
5119100363383601	0	0	0	0	0
1720081564396240	0	0	0	0	0
8420031270294706	0	0	0	0	0
2016110475552681	0	0	0	1	0
1818081867101667	0	0	0	1	0
7119123170088779	0	0	0	0	0
8120051169737879	0	0	0	0	0
3420071270197238	0	0	0	0	0
3119070263273064	0	0	0	0	0
5919111370029729	0	0	0	0	0
7617112571504940	0	0	0	0	0
1017082961785000	0	0	0	0	0
1118081580166869	0	0	0	0	0
3420042064261337	0	0	0	0	0
3419070754551408	0	0	0	0	0
1020062270439094	0	0	0	0	0
5120060253479820	0	0	0	0	0
3619030196863323	0	0	0	0	0
9117022880470137	0	0	0	0	0
8420073070741595	0	0	0	0	0
7620081860777675	0	0	0	0	0
8717042887190608	0	0	0	0	0
8117071471139345	0	0	0	0	0
7117100696497891	0	0	0	1	0
8417082507956328	0	0	0	0	0
3619060110407116	0	0	0	0	0
5120081066380815	0	0	0	0	0
8118062834043536	0	0	0	0	0
3619041751118226	0	0	0	0	0
8418082082980085	0	0	0	0	0
5119022240334487	0	0	0	0	0
7418062949663486	0	0	0	1	0
3419061568573122	0	0	0	0	0
1918092486389395	0	0	0	0	0
8318060162117234	0	0	0	0	0
1818111025728289	0	0	0	0	0
3120042951337830	0	0	0	0	0
5118101882670566	0	0	0	0	0
7419052360093472	0	0	0	0	0
5117121594578019	0	0	0	0	0
3117090399407760	0	0	0	0	0
8517112771727120	0	0	0	0	0
1718102155725249	0	0	0	0	0
7617120732486092	0	0	0	0	0
8318091869539649	0	0	0	0	0
9018122195857115	0	0	0	0	0
7618081899380789	0	0	0	0	0
7619051853731668	0	0	0	0	0
5118050559911519	0	0	0	0	0
8416032118983433	0	0	0	0	0
1720022557321155	0	0	0	0	0
7617080358811922	0	0	0	0	0
7020061566240069	0	0	0	0	0
8119021655128917	0	0	0	0	0
8116060512346851	0	0	0	0	0
7618032783193827	0	0	0	0	0
1718042997329414	0	0	0	0	0
3619061659219074	0	0	0	0	0
8516093046656224	0	0	0	0	0
3620052670845559	0	0	0	0	0
1720090670696013	0	0	0	0	0
5118061333617590	0	0	0	0	0
3618101148079573	0	0	0	0	0
5120082550530373	0	0	0	0	0
3419102658097596	0	0	0	0	0
1920050462928848	0	0	0	0	0
9720022959231476	0	0	0	0	0
5119101064142889	0	0	0	0	0
7118042160137805	0	0	0	0	0
3017100554894854	0	0	0	1	0
3620081871237997	0	0	0	0	0
8920050970273576	0	0	0	0	0
3419081361785635	0	0	0	0	0
3818062875114229	0	0	0	0	0
8720070968954521	0	0	0	0	0
8516111582596302	0	0	0	0	0
7119071150437378	0	0	0	0	0
3420062558882104	0	0	0	0	0
9116111774781080	0	0	0	0	0
7618100357642604	0	0	0	0	0
3018060474900580	0	0	0	0	0
7618082099748776	0	0	0	0	0
1117031188603226	0	0	0	0	0
7620021352427655	0	0	0	0	0
8720022659089731	0	0	0	0	0
5915022631029114	0	0	0	0	0
8519031181885594	0	0	0	0	0
9018030368691285	0	0	0	0	0
8620062170030675	0	0	0	0	0
5120033065207477	0	0	0	0	0
1716111876162749	0	0	0	1	0
8717081897813428	1	0	1	0	0
5118013150424892	0	0	0	0	0
7618111665978119	0	0	0	0	0
5917092485191656	0	0	0	0	0
5119082853726579	0	0	0	1	0
9719112369227537	0	0	0	0	0
3420011953413112	0	0	0	0	0
3419051164405099	0	0	0	0	0
7420080465104522	0	0	0	0	0
8519060757489950	0	0	0	0	0
5118032556067497	0	0	0	0	0
1816122077620822	0	0	0	0	0
7120081470681672	0	0	0	0	0
7118021956772623	0	0	0	0	0
5119052765823087	0	0	0	0	0
7420011961107832	0	0	0	0	0
8716111222963476	0	0	0	0	0
5120050769510786	0	0	0	0	0
2020051151878836	0	0	0	1	0
9720080261903023	0	0	0	0	0
5118051460705307	0	0	0	0	0
1119052502191664	0	0	0	0	0
7519061662979609	0	0	0	0	0
8917121052822571	0	0	0	0	0
7118120480797160	0	0	0	0	0
5120082650722067	0	0	0	0	0
7420033152102020	0	0	0	0	0
7617103168831826	0	0	0	0	0
3419121968977284	0	0	0	0	0
3419012099912870	0	0	0	0	0
7618022079917382	0	0	0	0	0
3417102456904395	0	0	0	0	0
8418112092408838	0	0	0	0	0
3418061874487684	0	0	0	0	0
3418080579034075	0	0	0	0	0
5119050474336659	0	0	0	0	0
1114102025808306	0	0	0	0	0
3017062293785432	0	0	0	0	0
7118052113185208	0	0	0	0	0
3619010292651278	0	0	0	0	0
3014102025566958	0	1	0	0	0
7520072058589502	0	0	0	0	0
7418082467968768	0	0	0	0	0
7419060421455423	0	0	0	0	0
7619042588228461	0	0	0	0	0
3618032267014449	0	0	0	0	0
5118032255836094	0	0	0	0	0
1817062187763700	0	0	0	0	0
7617030891254673	0	0	0	0	0
9119090357301988	0	0	0	0	0
3420042264433541	0	0	0	0	0
7617081159671335	0	0	0	0	0
7419012786543709	0	0	0	0	0
5120081466643822	0	0	0	0	0
9019122470061158	0	0	0	0	0
7616022822377653	0	0	0	0	0
7119071144982325	0	0	0	0	0
1919100858005805	0	0	0	0	0
5118052061375288	0	0	0	0	0
7419011885119461	0	0	0	0	0
9119061221833787	0	0	0	0	0
1117032389551358	0	0	0	0	0
3419010297438860	0	0	0	0	0
5119092662537229	0	0	0	0	0
7616061534292626	0	0	0	0	0
7518053062547289	0	0	0	0	0
8717033084582394	0	0	0	0	0
7120012070150550	0	0	0	0	0
3419121068250987	0	0	0	1	0
5118021251734169	0	0	0	0	0
5120060753834129	0	0	0	0	0
7419101028935677	0	0	0	0	0
7618061290341487	0	0	0	0	0
3819031555942052	0	0	0	0	0
5918032831404503	0	0	0	0	0
3020030170158690	0	0	0	0	0
1017120272338327	0	0	0	0	0
1718080452088213	0	0	0	0	0
7419090858112409	0	0	0	0	0
1718011992975816	0	0	0	0	0
8520050670617085	0	0	0	0	0
7119110952548458	0	0	0	0	0
1117041791360231	0	0	0	0	0
8719070163198453	0	0	0	0	0
3619012905096454	0	0	0	0	0
8119032766519042	0	0	0	0	0
7118091021084802	0	0	0	0	0
3418060473390498	0	0	0	0	0
8118032431265047	0	0	0	0	0
